titulo,valor,metragem,quartos,banheiros,vagas,endereco,link,categoria,tipo,timestamp
"Canto, Florianópolis",R$ 1.200.000,111 m²,3,3,2,Rua Agapito Veloso,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-canto-florianopolis-111m2-id-2764141722/,venda,apartamento,2024-12-25 23:23:34
"Capoeiras, Florianópolis",R$ 1.350.000,116 m²,3,3,1,Avenida Governador Ivo Silveira,,venda,apartamento,2024-12-25 23:23:34
"Capoeiras, Florianópolis",R$ 1.350.000,116 m²,3,3,1,Avenida Governador Ivo Silveira,,venda,apartamento,2024-12-25 23:23:34
"Trindade, Florianópolis",R$ 1.300.000,114 m²,3,3,3,Rua Oge Fortkamp,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-trindade-florianopolis-114m2-id-2766300573/,venda,apartamento,2024-12-25 23:23:34
"Jurerê, Florianópolis",R$ 2.690.000,123 m²,3,4,2,Rua dos Polvos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jurere-florianopolis-sc-123m2-id-2765015509/,venda,apartamento,2024-12-25 23:25:00
"Centro, Florianópolis",R$ 1.800.000,109 m²,3,4,2,Rua Ângelo La Porta,https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-centro-florianopolis-sc-109m2-id-2649168361/,venda,apartamento,2024-12-25 23:25:00
"Jardim Atlântico, Florianópolis",R$ 2.280.000,150 m²,3,4,2,Rua Marcílio Dias,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-atlantico-florianopolis-sc-150m2-id-2766192083/,venda,apartamento,2024-12-25 23:25:00
"Centro, Florianópolis",R$ 2.950.000,215 m²,3,5,3,Rua Esteves Júnior,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-centro-florianopolis-sc-215m2-id-2761806640/,venda,apartamento,2024-12-25 23:25:00
"Estreito, Florianópolis",R$ 1.100.000,100 m²,3,2 - 3,1 - 2,Rua Santos Saraiva,,venda,apartamento,2024-12-25 23:25:00
"Estreito, Florianópolis",R$ 1.100.000,100 m²,3,2 - 3,1 - 2,Rua Santos Saraiva,,venda,apartamento,2024-12-25 23:25:00
"Agronômica, Florianópolis",R$ 1.590.000,114 m²,3,4,3,Rua Idalina Pereira dos Santos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-agronomica-florianopolis-114m2-id-2636815761/,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 1.060.000,120 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-capoeiras-florianopolis-120m2-id-2708669451/,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 650.000,271 m²,3,3,1,Servidão Capivari,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-ingleses-do-rio-vermelho-florianopolis-271m2-id-2712733694/,venda,apartamento,2024-12-25 23:25:00
"Agronômica, Florianópolis",Valor sob consulta,122 - 242 m²,3,4,3,Rua Allan Kardec,https://www.zapimoveis.com.br/lancamento/venda-cobertura-3-quartos-agronomica-florianopolis-sc-242m2-id-2750249526/,venda,apartamento,2024-12-25 23:25:00
"Estreito, Florianópolis",R$ 1.240.000,138 - 139 m²,3,3,2,Rua General Eurico Gaspar Dutra,,venda,apartamento,2024-12-25 23:25:00
"Estreito, Florianópolis",R$ 1.240.000,138 - 139 m²,3,3,2,Rua General Eurico Gaspar Dutra,,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.295.000,111 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-canto-florianopolis-111m2-id-2583581685/,venda,apartamento,2024-12-25 23:25:00
"Centro, Florianópolis",R$ 1.395.000,156 m²,3,3,2,Rua Desembargador Urbano Salles,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-florianopolis-156m2-id-2616276375/,venda,apartamento,2024-12-25 23:25:00
"Abraão, Florianópolis",R$ 630.000,127 m²,3,4,,Rua Professora Otília Costa,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-abraao-florianopolis-127m2-id-2644691027/,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.090.000,119 m²,3,4,1,Rua Adiles Della Giustina,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-119m2-id-2651145382/,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 878.000,82 - 94 m²,3,1 - 3,1 - 2,Rua Doutor Odilon Gallotti,,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 878.000,82 - 94 m²,3,1 - 3,1 - 2,Rua Doutor Odilon Gallotti,,venda,apartamento,2024-12-25 23:25:00
"Agronômica, Florianópolis",A partir de R$ 2.215.522,115 - 131 m²,3,4,2 - 3,Rua Allan Kardec,https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-agronomica-florianopolis-sc-131m2-id-2750249323/,venda,apartamento,2024-12-25 23:25:00
"Coqueiros, Florianópolis",R$ 1.572.000,116 - 117 m²,3,4,2,Servidão Apolinário D'Avila,,venda,apartamento,2024-12-25 23:25:00
"Coqueiros, Florianópolis",R$ 1.572.000,116 - 117 m²,3,4,2,Servidão Apolinário D'Avila,,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.300.000,116 m²,3,4,1,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-116m2-id-2759321024/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.200.000,111 m²,3,3,2,Rua Agapito Veloso,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-canto-florianopolis-111m2-id-2764141722/,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 1.350.000,116 m²,3,3,1,Avenida Governador Ivo Silveira,,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 1.350.000,116 m²,3,3,1,Avenida Governador Ivo Silveira,,venda,apartamento,2024-12-25 23:25:00
"Trindade, Florianópolis",R$ 1.300.000,114 m²,3,3,3,Rua Oge Fortkamp,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-trindade-florianopolis-114m2-id-2766300573/,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 1.488.000,112 m²,3,4,2,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-joao-paulo-florianopolis-112m2-id-2655383873/,venda,apartamento,2024-12-25 23:25:00
"Canasvieiras, Florianópolis",A partir de R$ 304.777,31 - 183 m²,0 - 3,1 - 3,0 - 2,Rua das Flores,https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-canasvieiras-florianopolis-sc-183m2-id-2728815841/,venda,apartamento,2024-12-25 23:25:00
"Centro, Florianópolis",R$ 1.800.000,110 m²,3,4,2,Rua Ângelo La Porta,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-centro-florianopolis-110m2-id-2722412966/,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 1.150.000,118 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-joao-paulo-florianopolis-118m2-id-2763041337/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.270.000,98 m²,3,3,2,Rua Agapito Veloso,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-canto-florianopolis-98m2-id-2764036686/,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 3.500.000,250 m²,3,4,3,Estrada Dom João Becker,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-ingleses-do-rio-vermelho-florianopolis-250m2-id-2712602769/,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 800.000,122 m²,3,3,1,Rua Valmor Della Giustina,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-122m2-id-2657579080/,venda,apartamento,2024-12-25 23:25:00
"Coqueiros, Florianópolis",R$ 1.520.000,138 m²,3,4,2,Rua Wilson Luz,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-coqueiros-florianopolis-138m2-id-2765470324/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",Valor sob consulta,113 - 130 m²,3,4,2 - 3,Rua Euclides Machado,https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-estreito-florianopolis-sc-130m2-id-2763845871/,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 741.000,135 m²,3,3,2,Rua Dário Manoel Cardoso,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-135m2-id-2754252093/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.070.000,98 m²,3,3,1,Rua Agapito Veloso,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-canto-florianopolis-98m2-id-2764140326/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.538.230,133 m²,3,4,1 - 2,Rua Araci Vaz Callado,,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.538.230,133 m²,3,4,1 - 2,Rua Araci Vaz Callado,,venda,apartamento,2024-12-25 23:25:00
"Jurerê, Florianópolis",R$ 3.000.000,128 m²,3,2 - 3,2,Rodovia Tertuliano Brito Xavier,,venda,apartamento,2024-12-25 23:25:00
"Jurerê, Florianópolis",R$ 3.000.000,128 m²,3,2 - 3,2,Rodovia Tertuliano Brito Xavier,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 1.518.193,114 m²,3,4,2,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-joao-paulo-florianopolis-114m2-id-2630555949/,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 5.400.000,350 m²,3,5,3,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-joao-paulo-florianopolis-350m2-id-2483390302/,venda,apartamento,2024-12-25 23:25:00
"Centro, Florianópolis",R$ 4.980.000,175 - 468 m²,3 - 4,5 - 6,2 - 3,Rua Felipe Schmidt,https://www.zapimoveis.com.br/lancamento/venda-apartamento-4-quartos-centro-florianopolis-sc-468m2-id-2689005132/,venda,apartamento,2024-12-25 23:25:00
"Centro, Florianópolis",R$ 1.390.000,108 m²,3,4,2,Rua Presidente Nereu Ramos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-centro-florianopolis-108m2-id-2694857692/,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 2.856.000,190 m²,3,4,3,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-joao-paulo-florianopolis-190m2-id-2577367633/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.500.000,169 m²,3,3,2,Rua Araci Vaz Callado,,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.500.000,169 m²,3,3,2,Rua Araci Vaz Callado,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 1.390.000,117 m²,3,3,2,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-joao-paulo-florianopolis-117m2-id-2733615025/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.190.000,139 m²,3,4,2,Rua Agapito Veloso,,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.190.000,139 m²,3,4,2,Rua Agapito Veloso,,venda,apartamento,2024-12-25 23:25:00
"Estreito, Florianópolis",R$ 1.240.000,110 m²,3,3,2,Rua General Eurico Gaspar Dutra,,venda,apartamento,2024-12-25 23:25:00
"Estreito, Florianópolis",R$ 1.240.000,110 m²,3,3,2,Rua General Eurico Gaspar Dutra,,venda,apartamento,2024-12-25 23:25:00
"Centro, Florianópolis",R$ 2.360.000,53 - 264 m²,2 - 3,2 - 4,1 - 2,Rua Prefeito Coronel Antenor Mesquita,https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-centro-florianopolis-sc-264m2-id-2654210963/,venda,apartamento,2024-12-25 23:25:00
"Coloninha, Florianópolis",R$ 1.229.703,115 - 125 m²,3,1 - 4,1 - 2,,,venda,apartamento,2024-12-25 23:25:00
"Coloninha, Florianópolis",R$ 1.229.703,115 - 125 m²,3,1 - 4,1 - 2,,,venda,apartamento,2024-12-25 23:25:00
"Jurerê, Florianópolis",R$ 5.945.400,323 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jurere-florianopolis-323m2-id-2560411769/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.150.000,157 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-canto-florianopolis-157m2-id-2671091611/,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 1.190.000,176 m²,3,4,3,Rua Fermino Costa,,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 1.190.000,176 m²,3,4,3,Rua Fermino Costa,,venda,apartamento,2024-12-25 23:25:00
"Balneário, Florianópolis",R$ 847.090,162 m²,3,3,1,Rua Antônio Mattos Areas,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-balneario-florianopolis-162m2-id-2766477136/,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.600.000,160 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-160m2-id-2730397623/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.450.000,111 m²,3,3,2,Rua Agapito Veloso,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-canto-florianopolis-111m2-id-2764142219/,venda,apartamento,2024-12-25 23:25:00
"Agronômica, Florianópolis",R$ 1.640.000,113 m²,3,3,3,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-agronomica-florianopolis-113m2-id-2765000281/,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 990.000,120 m²,3,5,3,Rua Maria Claudino da Cruz,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-capoeiras-florianopolis-120m2-id-2754955796/,venda,apartamento,2024-12-25 23:25:00
"Saco dos Limões, Florianópolis",R$ 1.180.000,130 m²,3,3,2,Rua Hipólito Mafra,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-saco-dos-limoes-florianopolis-130m2-id-2736947146/,venda,apartamento,2024-12-25 23:25:00
"Monte Verde, Florianópolis",R$ 980.000,144 - 145 m²,3,1 - 3,1 - 3,Rua Almíscar,,venda,apartamento,2024-12-25 23:25:00
"Monte Verde, Florianópolis",R$ 980.000,144 - 145 m²,3,1 - 3,1 - 3,Rua Almíscar,,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.385.005,107 m²,2 - 3,2 - 4,2,Rua Recanto do Sol,,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.385.005,107 m²,2 - 3,2 - 4,2,Rua Recanto do Sol,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 1.100.000,88 m²,3,3,2,Rua Júlio Vieira,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 1.100.000,88 m²,3,3,2,Rua Júlio Vieira,,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.050.000,106 - 107 m²,3,2 - 3,2,Rua Araci Vaz Callado,,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.050.000,106 - 107 m²,3,2 - 3,2,Rua Araci Vaz Callado,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 2.905.589,135 m²,3,3,2 - 3,Rodovia João Paulo,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 2.905.589,135 m²,3,3,2 - 3,Rodovia João Paulo,,venda,apartamento,2024-12-25 23:25:00
"Estreito, Florianópolis",R$ 1.700.000,126 m²,3,4,2,Rua Fúlvio Aducci,,venda,apartamento,2024-12-25 23:25:00
"Estreito, Florianópolis",R$ 1.700.000,126 m²,3,4,2,Rua Fúlvio Aducci,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 1.219.000,92 m²,3,3,2,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-joao-paulo-florianopolis-92m2-id-2648991417/,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 1.900.000,133 m²,3,4,2,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-joao-paulo-florianopolis-133m2-id-2764528260/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 790.000,122 - 123 m²,3,2 - 3,2,Rua Humaitá,,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 790.000,122 - 123 m²,3,2 - 3,2,Rua Humaitá,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 3.190.000,130 - 135 m²,3,4,3,Rodovia João Paulo,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 3.190.000,130 - 135 m²,3,4,3,Rodovia João Paulo,,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.590.000,129 m²,3,4,2,Rua Araci Vaz Callado,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-canto-florianopolis-129m2-id-2764309814/,venda,apartamento,2024-12-25 23:25:00
"Centro, Florianópolis",R$ 790.000,105 m²,3,3,1,Praça Quinze de Novembro,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-varanda-centro-florianopolis-105m2-id-2764722260/,venda,apartamento,2024-12-25 23:25:00
"Pantanal, Florianópolis",R$ 1.340.900,140 m²,3,4 - 5,2,Rua Deputado Antônio Edu Vieira,,venda,apartamento,2024-12-25 23:25:00
"Pantanal, Florianópolis",R$ 1.340.900,140 m²,3,4 - 5,2,Rua Deputado Antônio Edu Vieira,,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 1.262.600,123 m²,3,4,,Rua Joaquim Nabuco,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-playground-capoeiras-florianopolis-123m2-id-2723191442/,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.400.000,111 m²,3,3,2,Rua Agapito Veloso,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-canto-florianopolis-111m2-id-2764214012/,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.556.477,108 - 109 m²,3,3,1,Rua Brisamar,,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.556.477,108 - 109 m²,3,3,1,Rua Brisamar,,venda,apartamento,2024-12-25 23:25:00
"Agronômica, Florianópolis",R$ 1.299.000,125 m²,3,4,2,Rua Delminda Silveira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-agronomica-florianopolis-125m2-id-2691173254/,venda,apartamento,2024-12-25 23:25:00
"Centro, Florianópolis",R$ 1.460.000,110 m²,3,3,2,Rua Presidente Coutinho,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-florianopolis-110m2-id-2760010055/,venda,apartamento,2024-12-25 23:25:00
"Jardim Atlântico, Florianópolis",R$ 1.250.000,115 m²,3,4,2,Avenida Atlântica,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-atlantico-florianopolis-115m2-id-2764265619/,venda,apartamento,2024-12-25 23:25:00
"Trindade, Florianópolis",R$ 1.526.584,117 m²,3,3,3,Rua Lauro Linhares,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-trindade-florianopolis-117m2-id-2724930236/,venda,apartamento,2024-12-25 23:25:00
"Itacorubi, Florianópolis",R$ 1.050.000,90 m²,3,3,2,Rua Pastor William Richard Schisler Filho,,venda,apartamento,2024-12-25 23:25:00
"Itacorubi, Florianópolis",R$ 1.050.000,90 m²,3,3,2,Rua Pastor William Richard Schisler Filho,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 2.020.000,159 - 160 m²,3,4,2,Rodovia João Paulo,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 2.020.000,159 - 160 m²,3,4,2,Rodovia João Paulo,,venda,apartamento,2024-12-25 23:25:00
"Agronômica, Florianópolis",R$ 1.650.000,112 m²,3,3,2,Rua Aristídes Lobo,,venda,apartamento,2024-12-25 23:25:00
"Agronômica, Florianópolis",R$ 1.650.000,112 m²,3,3,2,Rua Aristídes Lobo,,venda,apartamento,2024-12-25 23:25:00
"João Paulo, Florianópolis",R$ 2.940.000,190 m²,3,4,3,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-joao-paulo-florianopolis-190m2-id-2577367118/,venda,apartamento,2024-12-25 23:25:00
"Agronômica, Florianópolis",R$ 1.640.000,113 m²,3,3,2,Rua Aristídes Lobo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-agronomica-florianopolis-113m2-id-2743295887/,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 1.020.000,90 - 91 m²,3,1 - 3,2,Rua Thiago da Fonseca,,venda,apartamento,2024-12-25 23:25:00
"Capoeiras, Florianópolis",R$ 1.020.000,90 - 91 m²,3,1 - 3,2,Rua Thiago da Fonseca,,venda,apartamento,2024-12-25 23:25:00
"Canto, Florianópolis",R$ 1.090.000,138 m²,3,4,2,Rua Agapito Veloso,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-canto-florianopolis-138m2-id-2754758745/,venda,apartamento,2024-12-25 23:25:00
"Agronômica, Florianópolis",R$ 1.649.000,114 m²,3,4,3,Rua Idalina Pereira dos Santos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-agronomica-florianopolis-114m2-id-2754196810/,venda,apartamento,2024-12-25 23:25:00
"Ingleses do Rio Vermelho, Florianópolis",R$ 700.000,180 m²,3,3,2,Rua Intendente João Nunes Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-180m2-id-2759570822/,venda,apartamento,2024-12-25 23:25:00
"Estreito, Florianópolis",R$ 900.000,178 m²,3,3,2,Rua Desembargador Gil Costa,,venda,apartamento,2024-12-25 23:25:00
